request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens
req_01m23vh2c5ev8baqxbevce262s,1788983413125,200,0.170369,0.496319,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,386,386,0,0,154
req_01m23vh1h7e1mvcgwc1vvdbgc4,1788983412263,200,0.741392,0.861373,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,590,590,0,0,54
req_01m23vh19hegqatgwvt8x23d0b,1788983412017,200,0.20132,0.245129,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,187,187,0,0,20
req_01m23vh19eevfbt54479hydtkz,1788983412014,200,0,1.60773,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tdvyteckvqr3pg4vqe3nj,1788982259674,200,0.546423,3.231839,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3963,3963,0,0,1291
req_01m23tdsyze8a9z575z3j1x5pc,1788982257631,200,0.86058,2.041992,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2735,2735,0,0,524
req_01m23tdmwzevhbm2jqxkhyz9mq,1788982252447,200,0.540218,4.009386,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1517,1517,0,0,1535
req_01m23tdmkweks9gxjek2nhvbse,1788982252156,200,0.246277,0.290001,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1114,1114,0,0,20
req_01m23tdmkvee39g5d04sdja87r,1788982252155,200,0,10.751005,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tda5ze7x80kaj7syk7tw4,1788982241471,429,0,0.003679,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 2736, Requested 5273. Please try again in 67.499999ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23td8bpegea0bqey3mapbch,1788982239606,200,0.3315,1.863975,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2744,2744,0,0,679
req_01m23td3m4e5h8r59qjpn9x37n,1788982234756,200,0.257051,3.7573499999999997,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1517,1517,0,0,1549
req_01m23td3aded0av9z6z86z5yym,1788982234445,200,0.262907,0.310433,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1114,1114,0,0,20
req_01m23td3abed9s3rqhv1w1tr6m,1788982234443,429,0,7.031983,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 2736, Requested 5273. Please try again in 67.499999ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23tcxpbefrbhmrrkgbrh1xn,1788982228683,429,0,0.003463,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 4441, Requested 4101. Please try again in 4.065s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23tcvszegjs5738tnapmd20,1788982226751,200,0.3114,1.9313669999999998,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2317,2317,0,0,718
req_01m23tcrb4ewt8zerg3gk45gp6,1788982223204,200,0.885407,2.970408,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1998,1998,0,0,924
req_01m23tck3me9xs7b2kf1pkfxmx,1788982217844,200,1.6949480000000001,4.800644,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1517,1517,0,0,1376
req_01m23tcjsre33bnqsetvdj3zwa,1788982217528,200,0.272394,0.315615,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1114,1114,0,0,20
req_01m23tcjsmerga11ev5wcqasfd,1788982217524,429,0,11.163413,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 4441, Requested 4101. Please try again in 4.065s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23tcg8zen5afx6gavkz8zry,1788982214943,200,0.352539,1.6576689999999998,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2598,2598,0,0,621
req_01m23tcf6me0fsntc7x6kkm3jy,1788982213844,200,1.090423,1.097499,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2453,2453,0,0,4
req_01m23tcbr6erm975a5eaj09cs8,1788982210310,200,0.900185,1.454418,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2216,2216,0,0,246
req_01m23tc9e9e4esryjbb60ajcwt,1788982207945,200,0.274049,0.887233,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1851,1851,0,0,272
req_01m23tc8fnem6t5gsv5hfrhfrm,1788982206965,200,0.293793,0.979423,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1652,1652,0,0,305
req_01m23tc6h0e5ntqnp2ytdzr0ct,1788982204960,200,0.493922,2.003796,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,963,963,0,0,670
req_01m23tc64ce03vzy5tpqm9eavt,1788982204556,200,0.360869,0.404114,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,560,560,0,0,20
req_01m23tc64bewy9ttrzec58rqzr,1788982204555,200,0,12.046433,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tbwjke2za5xsxhctgz85d,1788982194771,429,0,0.003096,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5742, Requested 3367. Please try again in 8.317499999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23tbv9we9y9mbfv8mhvqpng,1788982193468,200,0.981838,1.302642,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1498,1498,0,0,143
req_01m23tbrzvebbsqbh14p5pb71k,1788982191099,200,0.246477,1.805365,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,963,963,0,0,691
req_01m23tbrqaec3s9xjpe6d6pbcf,1788982190826,200,0.229179,0.272607,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,560,560,0,0,20
req_01m23tbrq9e94rhf8bmr4rq106,1788982190825,429,0,3.950184,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5742, Requested 3367. Please try again in 8.317499999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23tbq3wek5tmd4w2rbs5cc4,1788982189180,200,0.213551,0.889541,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,576,576,0,0,327
req_01m23tbpt5evqa6ece1az2nh2w,1788982188869,200,0.21453,0.310429,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,767,767,0,0,43
req_01m23tbphyej1b7sgbv2tqqvjc,1788982188606,200,0.21822,0.262273,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,364,364,0,0,20
req_01m23tbphxebfbegpmtcg40zwf,1788982188605,200,0,1.465317,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tbjvnebkbe3b55k7vx24z,1788982184821,429,0,0.00225,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6166, Requested 2139. Please try again in 2.2875s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23tbjhqehz9jze5agh8c49f,1788982184503,200,0.214548,0.316664,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,767,767,0,0,46
req_01m23tbj9gewnb56558tscw67f,1788982184240,200,0.219759,0.26299,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,364,364,0,0,20
req_01m23tbj9fetka5kjy7s161j05,1788982184239,429,0,0.584639,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6166, Requested 2139. Please try again in 2.2875s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23tbgdyejesy943g2hpn5kp,1788982182334,200,0.231008,1.056375,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,532,532,0,0,391
req_01m23tbg3mexyamt6wdahk8c5k,1788982182004,200,0.233482,0.328795,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,710,710,0,0,43
req_01m23tbfk3eat8kxbs2a41hc0p,1788982181475,200,0.485802,0.52911,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,307,307,0,0,20
req_01m23tbfk0eynrrvkgd72d0z5r,1788982181472,200,0,1.9188,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tb795eh69rt77emvbb2c5,1788982172965,429,0,0.001936,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6822, Requested 2092. Please try again in 6.855s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23tb6zse7nbyk45pbczs4v2,1788982172665,200,0.205178,0.300397,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,710,710,0,0,43
req_01m23tb6qqet9twc3698e9dfsb,1788982172407,200,0.213854,0.257122,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,307,307,0,0,20
req_01m23tb6qpefwar3rfmhk7cxkh,1788982172406,429,0,0.562009,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6822, Requested 2092. Please try again in 6.855s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23tb3ywee3b6k4qhj2690pg,1788982169564,200,0.063621,1.049032,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,495,495,0,0,460
req_01m23tb3kked8scya0pvbgbp5s,1788982169203,200,0.224693,0.360762,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,682,682,0,0,61
req_01m23tb3bmexdr4rr5kqctb070,1788982168948,200,0.21089,0.25423,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,279,279,0,0,20
req_01m23tb3bkehgt6m0tv3zkpggg,1788982168947,200,0,1.6669580000000002,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tb165et9vz46erhqy6fap,1788982166725,200,0.333531,1.426899,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,436,436,0,0,522
req_01m23tb0wdet1v9f5t6c6h5pzv,1788982166413,200,0.229018,0.310657,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,625,625,0,0,37
req_01m23tazn2eays35zh2jy648m9,1788982165154,200,1.21627,1.259361,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,222,222,0,0,20
req_01m23tazn0eyzsxz9jb34w4h4p,1788982165152,200,0,2.999929,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tay6yep8tzpe85hyk3tg7,1788982163678,200,0.204626,0.757376,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,387,387,0,0,267
req_01m23taxvveazbfb5cs5c7spcs,1788982163323,200,0.223249,0.355076,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,585,585,0,0,59
req_01m23tax69e3992y6xgtaax1zs,1788982162633,200,0.645523,0.688692,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,182,182,0,0,20
req_01m23tax68efrst93mdrdq7sm0,1788982162632,200,0,1.803645,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23taw0heqbagqy1fpnft0ty,1788982161425,200,0.234753,0.478917,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,542,542,0,0,221
req_01m23tatqhe5k81y88bamgnrg4,1788982160113,200,0.199827,0.321798,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,361,361,0,0,110
req_01m23tas21evxszh5jhwyvypyg,1788982158401,200,0.315497,0.400415,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,304,304,0,0,57
req_01m23tar00eqk8gcvm6jafscjs,1788982157312,200,0.017456,0.142077,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,252,252,0,0,120
req_01m23tapwzerq9ebhycj1awj5f,1788982156191,200,0.3106,0.372207,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,192,192,0,0,40
req_01m23tanvdez6tzr4m87nab55k,1788982155117,200,0.187709,0.272104,openai/gpt-oss-20b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,151,151,0,0,73
req_01m23takfweg7t3sd6vd1ndwby,1788982152700,200,0.335636,1.606727,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,559,559,0,0,599
req_01m23tajf1eefazj4paehn4g1b,1788982151649,200,0.247006,1.049896,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,700,700,0,0,285
req_01m23tajezebjs3jfmgffy8s04,1788982151647,200,0,2.659841,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23tah3pebf9rxb52t7bjmh5,1788982150262,200,0.02554,0.439424,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,404,404,0,0,198
req_01m23tagrvex5s39fqh5d57x89,1788982149915,200,0.23532,0.346376,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,537,537,0,0,40
req_01m23tagrtehwve2hewkkehq4f,1788982149914,200,0,0.787824,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23taf71ervvhchkpstg0a34,1788982148321,200,0.025108,0.647898,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,346,346,0,0,294
req_01m23taevqebc8vmydkvxc31jm,1788982147959,200,0.179762,0.361535,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,479,479,0,0,39
req_01m23taevpe7d9dw0sxccqnbw7,1788982147958,200,0,1.011684,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23ta4hfex8t86txnq7ngp9x,1788982137391,429,0,0.001804,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6592, Requested 1509. Please try again in 757.5ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23ta43xem4a9xqp7mzaparc,1788982136957,200,0.170256,0.434092,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,479,479,0,0,50
req_01m23ta43ve66b5kbpnx7awdg3,1788982136955,429,0,0.438312,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6592, Requested 1509. Please try again in 757.5ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23ta2rceehvh29dbxf4em9r,1788982135564,200,0.304016,0.656001,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,318,318,0,0,164
req_01m23ta2cxenm9g1vf5wgxaq2d,1788982135197,200,0.210802,0.365885,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,451,451,0,0,50
req_01m23ta2cwe8wrsx0kz6zq24ed,1788982135196,200,0,1.024474,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23ta0zxeqvv4rf46gvrdpck,1788982133757,200,0.020818,0.336244,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,264,264,0,0,150
req_01m23ta0kheh7ty23xyy5p0e16,1788982133361,200,0.20829,0.396408,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,397,397,0,0,49
req_01m23ta0kfec7b6qjxmc1hd2cs,1788982133359,200,0,0.734664,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23t9z9bergab6h91kfbq3p1,1788982132011,200,0.19348,0.599163,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,238,238,0,0,192
req_01m23t9ytsej4bt6h92ccv5m38,1788982131545,200,0.155446,0.464704,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,371,371,0,0,87
req_01m23t9ytsej3srnvarq1tn9v3,1788982131545,200,0,1.06572,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23t9w7xegb9s57p8k92v723,1788982128893,200,0.40836,1.616876,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3645,3645,0,0,574
req_01m23t9vace9jsf1ekgybx61w7,1788982127948,200,0.936966,0.944087,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3893,3893,0,0,4
req_01m23t9s8hez8b7qp7r09k8s6f,1788982125841,200,0.560757,0.956892,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3584,3584,0,0,176
req_01m23t9ncge97vbrhvdmf8qe0g,1788982121872,200,0.908931,2.607977,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2991,2991,0,0,751
req_01m23t9mbaekpaz2k1yrdp61bt,1788982120810,200,1.018826,1.062268,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2588,2588,0,0,20
req_01m23t9mb4eznsrymdcfyycjgz,1788982120804,200,0,9.70607,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23t90mpe1wbynbcmnvhf4ws,1788982100630,429,0,0.003954,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5946, Requested 4559. Please try again in 18.787499999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23t908gec7vtkja68p1djxw,1788982100240,200,0.381924,0.388996,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3637,3637,0,0,4
req_01m23t8y7xee19dbq441pxzq9e,1788982098173,200,0.291929,1.441005,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2991,2991,0,0,509
req_01m23t8xqner7b45xwma4fydv9,1788982097653,200,0.475603,0.519138,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2588,2588,0,0,20
req_01m23t8xqge6bsxb8b14xy9jn3,1788982097648,429,0,2.986787,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5946, Requested 4559. Please try again in 18.787499999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
